date,sku_name,category,quantity,final_price,is_promo,weekday
2023-04-16,Detergente Roupa,Limpeza,48,15.75,0,6
2023-04-13,Leite Meio Gordo,Lacticínios,62,0.78,1,3
2023-02-11,Café Grão,Mercearia,52,13.4,0,5
2023-09-09,Cerveja Pack 6,Bebidas,70,5.1,1,5
2023-01-27,Cerveja Pack 6,Bebidas,40,6.8,0,4
2023-12-30,Azeite Virgem,Mercearia,40,10.77,0,5
2023-06-01,Detergente Roupa,Limpeza,36,16.27,0,3
2023-12-09,Cerveja Pack 6,Bebidas,70,6.62,0,5
2023-07-01,Arroz Agulha,Mercearia,69,0.55,1,5
2023-06-10,Leite Meio Gordo,Lacticínios,59,0.86,0,5
2023-09-04,Bolachas Maria,Mercearia,45,1.37,0,0
2023-05-12,Arroz Agulha,Mercearia,55,1.05,0,4
2023-02-07,Detergente Roupa,Limpeza,61,14.51,0,1
2023-12-23,Bolachas Maria,Mercearia,69,1.19,0,5
2023-07-24,Azeite Virgem,Mercearia,52,6.83,1,0
2023-07-14,Arroz Agulha,Mercearia,63,1.22,0,4
2023-09-12,Leite Meio Gordo,Lacticínios,52,0.89,0,1
2023-02-24,Café Grão,Mercearia,42,13.04,0,4
2023-02-18,Arroz Agulha,Mercearia,52,1.28,0,5
2023-01-31,Cerveja Pack 6,Bebidas,65,5.26,1,1
2023-11-01,Cerveja Pack 6,Bebidas,60,5.3,1,2
2023-06-07,Café Grão,Mercearia,49,13.55,0,2
2023-11-07,Leite Meio Gordo,Lacticínios,61,0.71,1,1
2023-03-22,Arroz Agulha,Mercearia,34,1.22,0,2
2023-11-23,Arroz Agulha,Mercearia,44,0.91,1,3
2023-11-09,Arroz Agulha,Mercearia,42,0.79,1,3
2023-07-30,Arroz Agulha,Mercearia,62,0.86,1,6
2023-09-02,Azeite Virgem,Mercearia,58,8.33,0,5
2023-08-08,Azeite Virgem,Mercearia,48,7.47,0,1
2023-04-02,Cerveja Pack 6,Bebidas,55,6.07,0,6
2023-05-08,Bolachas Maria,Mercearia,50,1.15,0,0
2023-03-06,Café Grão,Mercearia,47,11.14,0,0
2023-05-17,Arroz Agulha,Mercearia,50,1.14,0,2
2023-02-10,Bolachas Maria,Mercearia,43,1.45,0,4
2023-05-01,Azeite Virgem,Mercearia,46,8.88,0,0
2023-12-27,Café Grão,Mercearia,55,11.3,0,2
2023-04-24,Bolachas Maria,Mercearia,45,1.35,0,0
2023-07-31,Bolachas Maria,Mercearia,46,1.27,0,0
2023-03-18,Bolachas Maria,Mercearia,69,1.06,1,5
2023-03-28,Azeite Virgem,Mercearia,52,6.22,1,1
2023-08-29,Manteiga,Lacticínios,46,2.97,0,1
2023-06-16,Azeite Virgem,Mercearia,45,9.45,0,4
2023-03-10,Leite Meio Gordo,Lacticínios,59,0.61,1,4
2023-05-18,Arroz Agulha,Mercearia,56,1.17,0,3
2023-02-20,Café Grão,Mercearia,50,12.34,0,0
2023-03-15,Cerveja Pack 6,Bebidas,60,4.76,1,2
2023-04-30,Detergente Roupa,Limpeza,65,13.92,0,6
2023-06-04,Arroz Agulha,Mercearia,57,1.19,0,6
2023-12-04,Bolachas Maria,Mercearia,44,1.31,0,0
2023-02-05,Arroz Agulha,Mercearia,61,0.96,1,6
2023-01-01,Azeite Virgem,Mercearia,61,6.88,1,6
2023-03-15,Azeite Virgem,Mercearia,38,9.23,0,2
2023-11-30,Arroz Agulha,Mercearia,49,1.28,0,3
2023-07-05,Azeite Virgem,Mercearia,51,6.66,1,2
2023-07-08,Café Grão,Mercearia,76,8.2,1,5
2023-12-12,Manteiga,Lacticínios,62,2.11,1,1
2023-07-02,Azeite Virgem,Mercearia,71,6.58,1,6
2023-01-22,Cerveja Pack 6,Bebidas,60,5.3,1,6
2023-02-12,Manteiga,Lacticínios,60,2.33,0,6
2023-09-19,Manteiga,Lacticínios,51,2.64,0,1
2023-03-31,Bolachas Maria,Mercearia,39,1.14,0,4
2023-04-03,Azeite Virgem,Mercearia,56,6.59,1,0
2023-07-07,Manteiga,Lacticínios,31,2.85,0,4
2023-07-07,Manteiga,Lacticínios,35,2.32,0,4
2023-05-10,Cerveja Pack 6,Bebidas,52,6.37,0,2
2023-11-11,Arroz Agulha,Mercearia,61,1.15,0,5
2023-03-19,Café Grão,Mercearia,50,12.48,0,6
2023-08-09,Cerveja Pack 6,Bebidas,41,6.33,0,2
2023-02-01,Detergente Roupa,Limpeza,45,16.46,0,2
2023-10-12,Detergente Roupa,Limpeza,72,12.7,1,3
2023-03-01,Arroz Agulha,Mercearia,51,1.01,0,2
2023-03-15,Cerveja Pack 6,Bebidas,46,5.43,0,2
2023-08-05,Cerveja Pack 6,Bebidas,77,5.21,1,5
2023-10-07,Leite Meio Gordo,Lacticínios,50,0.73,1,5
2023-05-07,Café Grão,Mercearia,86,11.04,0,6
2023-11-28,Bolachas Maria,Mercearia,45,1.2,0,1
2023-03-23,Café Grão,Mercearia,54,12.53,0,3
2023-01-21,Bolachas Maria,Mercearia,61,1.35,0,5
2023-06-06,Arroz Agulha,Mercearia,43,1.04,0,1
2023-07-16,Arroz Agulha,Mercearia,52,1.17,0,6
2023-05-01,Detergente Roupa,Limpeza,91,12.05,1,0
2023-08-26,Arroz Agulha,Mercearia,63,0.88,1,5
2023-08-20,Arroz Agulha,Mercearia,74,0.92,1,6
2023-05-02,Café Grão,Mercearia,78,9.69,1,1
2023-07-05,Café Grão,Mercearia,49,11.78,0,2
2023-10-06,Arroz Agulha,Mercearia,48,1.09,0,4
2023-04-24,Café Grão,Mercearia,57,7.98,1,0
2023-04-13,Bolachas Maria,Mercearia,58,1.17,0,3
2023-02-17,Manteiga,Lacticínios,34,2.84,0,4
2023-02-16,Manteiga,Lacticínios,39,2.62,0,3
2023-10-10,Leite Meio Gordo,Lacticínios,49,1.01,0,1
2023-12-23,Manteiga,Lacticínios,71,1.99,1,5
2023-04-30,Leite Meio Gordo,Lacticínios,45,0.96,0,6
2023-02-02,Manteiga,Lacticínios,46,3.02,0,3
2023-12-25,Arroz Agulha,Mercearia,56,1.21,0,0
2023-06-29,Arroz Agulha,Mercearia,41,1.11,0,3
2023-03-14,Arroz Agulha,Mercearia,44,1.14,0,1
2023-08-18,Cerveja Pack 6,Bebidas,58,4.78,1,4
2023-03-03,Café Grão,Mercearia,53,11.91,0,4
2023-07-20,Azeite Virgem,Mercearia,45,9.06,0,3
2023-03-11,Cerveja Pack 6,Bebidas,79,5.87,0,5
2023-03-28,Cerveja Pack 6,Bebidas,68,4.5,1,1
2023-12-05,Café Grão,Mercearia,36,13.3,0,1
2023-05-20,Arroz Agulha,Mercearia,60,1.21,0,5
2023-09-22,Cerveja Pack 6,Bebidas,76,5.01,1,4
2023-02-21,Detergente Roupa,Limpeza,61,13.23,1,1
2023-11-13,Bolachas Maria,Mercearia,55,0.91,1,0
2023-01-06,Arroz Agulha,Mercearia,45,0.88,1,4
2023-08-11,Arroz Agulha,Mercearia,45,1.31,0,4
2023-11-10,Cerveja Pack 6,Bebidas,44,6.54,0,4
2023-01-25,Manteiga,Lacticínios,42,2.75,0,2
2023-09-29,Azeite Virgem,Mercearia,45,8.85,0,4
2023-05-16,Manteiga,Lacticínios,51,2.43,0,1
2023-05-27,Manteiga,Lacticínios,55,1.89,1,5
2023-01-15,Azeite Virgem,Mercearia,67,8.37,0,6
2023-10-03,Azeite Virgem,Mercearia,41,10.6,0,1
2023-07-13,Detergente Roupa,Limpeza,26,17.96,0,3
2023-10-25,Manteiga,Lacticínios,42,2.33,0,2
2023-11-28,Café Grão,Mercearia,71,10.1,1,1
2023-05-09,Cerveja Pack 6,Bebidas,38,6.46,0,1
2023-03-20,Leite Meio Gordo,Lacticínios,55,0.89,0,0
2023-12-09,Café Grão,Mercearia,72,10.84,0,5
2023-12-21,Azeite Virgem,Mercearia,38,9.93,0,3
2023-02-24,Bolachas Maria,Mercearia,48,1.04,1,4
2023-02-10,Leite Meio Gordo,Lacticínios,63,0.7,1,4
2023-12-10,Arroz Agulha,Mercearia,67,0.62,1,6
2023-04-08,Arroz Agulha,Mercearia,60,1.12,0,5
2023-05-15,Cerveja Pack 6,Bebidas,47,6.75,0,0
2023-06-18,Cerveja Pack 6,Bebidas,55,6.23,0,6
2023-11-09,Detergente Roupa,Limpeza,47,15.91,0,3
2023-06-30,Bolachas Maria,Mercearia,42,1.39,0,4
2023-04-03,Leite Meio Gordo,Lacticínios,39,1.05,0,0
2023-04-26,Arroz Agulha,Mercearia,50,0.99,0,2
2023-06-17,Bolachas Maria,Mercearia,54,1.08,0,5
2023-01-01,Azeite Virgem,Mercearia,60,7.62,0,6
2023-07-20,Azeite Virgem,Mercearia,36,9.01,0,3
2023-01-16,Café Grão,Mercearia,58,10.47,1,0
2023-10-15,Arroz Agulha,Mercearia,47,1.42,0,6
2023-09-23,Detergente Roupa,Limpeza,22,18.93,0,5
2023-08-20,Bolachas Maria,Mercearia,69,1.29,0,6
2023-08-31,Café Grão,Mercearia,52,12.7,0,3
2023-09-25,Azeite Virgem,Mercearia,40,9.23,0,0
2023-10-07,Detergente Roupa,Limpeza,78,12.72,1,5
2023-10-19,Azeite Virgem,Mercearia,44,9.23,0,3
2023-03-13,Bolachas Maria,Mercearia,36,1.35,0,0
2023-08-11,Cerveja Pack 6,Bebidas,57,6.19,0,4
2023-02-11,Leite Meio Gordo,Lacticínios,57,0.85,0,5
2023-06-16,Azeite Virgem,Mercearia,47,7.13,1,4
2023-05-12,Leite Meio Gordo,Lacticínios,46,1.06,0,4
2023-04-04,Cerveja Pack 6,Bebidas,56,6.21,0,1
2023-05-08,Arroz Agulha,Mercearia,62,1.32,0,0
2023-01-04,Manteiga,Lacticínios,48,2.68,0,2
2023-04-09,Café Grão,Mercearia,82,10.06,1,6
2023-02-28,Manteiga,Lacticínios,57,2.44,0,1
2023-09-28,Detergente Roupa,Limpeza,27,18.45,0,3
2023-04-07,Leite Meio Gordo,Lacticínios,50,0.93,0,4
2023-10-21,Cerveja Pack 6,Bebidas,65,5.67,0,5
2023-01-25,Café Grão,Mercearia,31,12.95,0,2
2023-08-25,Azeite Virgem,Mercearia,49,7.68,0,4
2023-10-03,Manteiga,Lacticínios,60,2.45,0,1
2023-06-12,Detergente Roupa,Limpeza,53,14.56,0,0
2023-03-17,Manteiga,Lacticínios,46,2.63,0,4
2023-09-11,Bolachas Maria,Mercearia,44,1.29,0,0
2023-03-01,Arroz Agulha,Mercearia,49,1.1,0,2
2023-03-10,Bolachas Maria,Mercearia,32,1.32,0,4
2023-02-17,Manteiga,Lacticínios,41,2.4,0,4
2023-03-29,Bolachas Maria,Mercearia,42,1.17,0,2
2023-06-10,Café Grão,Mercearia,97,9.03,1,5
2023-03-26,Café Grão,Mercearia,22,16.11,0,6
2023-07-07,Leite Meio Gordo,Lacticínios,54,0.78,1,4
2023-07-28,Detergente Roupa,Limpeza,55,15.48,0,4
2023-06-14,Cerveja Pack 6,Bebidas,65,4.72,1,2
2023-04-12,Bolachas Maria,Mercearia,102,0.82,1,2
2023-10-13,Detergente Roupa,Limpeza,58,14.86,0,4
2023-07-21,Café Grão,Mercearia,49,11.88,0,4
2023-02-10,Manteiga,Lacticínios,46,2.54,0,4
2023-06-30,Bolachas Maria,Mercearia,42,1.38,0,4
2023-03-26,Cerveja Pack 6,Bebidas,61,4.16,1,6
2023-04-30,Bolachas Maria,Mercearia,43,1.14,0,6
2023-05-09,Cerveja Pack 6,Bebidas,47,6.5,0,1
2023-12-07,Arroz Agulha,Mercearia,48,1.08,0,3
2023-09-03,Azeite Virgem,Mercearia,42,9.02,0,6
2023-06-18,Leite Meio Gordo,Lacticínios,83,0.94,0,6
2023-10-07,Leite Meio Gordo,Lacticínios,51,0.89,0,5
2023-07-01,Detergente Roupa,Limpeza,38,17.4,0,5
2023-12-27,Azeite Virgem,Mercearia,53,5.93,1,2
2023-09-17,Cerveja Pack 6,Bebidas,33,6.99,0,6
2023-11-30,Leite Meio Gordo,Lacticínios,49,0.83,0,3
2023-02-26,Azeite Virgem,Mercearia,56,9.68,0,6
2023-03-30,Detergente Roupa,Limpeza,58,13.89,0,3
2023-04-07,Azeite Virgem,Mercearia,34,9.38,0,4
2023-12-13,Arroz Agulha,Mercearia,49,1.02,0,2
2023-02-04,Azeite Virgem,Mercearia,64,6.98,1,5
2023-12-02,Cerveja Pack 6,Bebidas,58,6.07,0,5
2023-06-04,Leite Meio Gordo,Lacticínios,59,0.72,1,6
2023-11-26,Arroz Agulha,Mercearia,57,1.04,0,6
2023-02-10,Café Grão,Mercearia,50,10.53,1,4
2023-04-18,Cerveja Pack 6,Bebidas,32,7.06,0,1
2023-09-03,Leite Meio Gordo,Lacticínios,59,1.01,0,6
2023-05-15,Arroz Agulha,Mercearia,50,1.07,0,0
2023-11-17,Arroz Agulha,Mercearia,42,1.21,0,4
2023-12-18,Bolachas Maria,Mercearia,58,1.1,0,0
2023-04-25,Bolachas Maria,Mercearia,40,1.23,0,1
2023-04-09,Azeite Virgem,Mercearia,61,6.7,1,6
2023-06-03,Cerveja Pack 6,Bebidas,59,6.2,0,5
2023-12-11,Azeite Virgem,Mercearia,34,8.44,0,0
2023-12-08,Cerveja Pack 6,Bebidas,35,6.66,0,4
2023-02-15,Detergente Roupa,Limpeza,41,17.03,0,2
2023-09-12,Leite Meio Gordo,Lacticínios,47,0.78,1,1
2023-07-16,Bolachas Maria,Mercearia,54,1.24,0,6
2023-08-18,Detergente Roupa,Limpeza,43,14.56,0,4
2023-10-29,Azeite Virgem,Mercearia,62,7.23,0,6
2023-06-30,Cerveja Pack 6,Bebidas,31,7.22,0,4
2023-07-27,Detergente Roupa,Limpeza,76,12.68,1,3
2023-02-17,Detergente Roupa,Limpeza,60,13.7,0,4
2023-10-21,Cerveja Pack 6,Bebidas,72,5.44,0,5
2023-08-23,Azeite Virgem,Mercearia,56,7.48,0,2
2023-11-21,Arroz Agulha,Mercearia,38,1.05,0,1
2023-03-07,Cerveja Pack 6,Bebidas,58,4.8,1,1
2023-01-28,Café Grão,Mercearia,52,11.59,0,5
2023-09-26,Cerveja Pack 6,Bebidas,27,7.65,0,1
2023-04-17,Café Grão,Mercearia,47,11.98,0,0
2023-01-05,Manteiga,Lacticínios,53,2.14,1,3
2023-12-17,Arroz Agulha,Mercearia,75,0.97,1,6
2023-02-10,Azeite Virgem,Mercearia,41,5.79,1,4
2023-04-10,Arroz Agulha,Mercearia,49,1.28,0,0
2023-05-04,Cerveja Pack 6,Bebidas,83,4.56,1,3
2023-08-08,Detergente Roupa,Limpeza,59,15.26,0,1
2023-11-14,Café Grão,Mercearia,49,12.86,0,1
2023-11-08,Arroz Agulha,Mercearia,48,1.01,0,2
2023-08-07,Arroz Agulha,Mercearia,51,1.15,0,0
2023-07-04,Café Grão,Mercearia,54,13.87,0,1
2023-07-12,Leite Meio Gordo,Lacticínios,60,0.86,0,2
2023-10-14,Manteiga,Lacticínios,58,2.91,0,5
2023-12-30,Cerveja Pack 6,Bebidas,53,6.57,0,5
2023-05-25,Azeite Virgem,Mercearia,47,8.55,0,3
2023-08-25,Cerveja Pack 6,Bebidas,29,6.43,0,4
2023-01-08,Azeite Virgem,Mercearia,61,8.77,0,6
2023-10-28,Bolachas Maria,Mercearia,72,1.17,0,5
2023-12-06,Arroz Agulha,Mercearia,42,1.38,0,2
2023-11-17,Cerveja Pack 6,Bebidas,68,4.84,1,4
2023-07-16,Arroz Agulha,Mercearia,96,0.92,1,6
2023-01-30,Bolachas Maria,Mercearia,49,0.93,1,0
2023-02-05,Manteiga,Lacticínios,53,3.03,0,6
2023-11-04,Arroz Agulha,Mercearia,49,1.27,0,5
2023-04-05,Leite Meio Gordo,Lacticínios,53,0.85,0,2
2023-08-26,Café Grão,Mercearia,75,8.28,1,5
2023-11-05,Detergente Roupa,Limpeza,54,16.77,0,6
2023-12-02,Manteiga,Lacticínios,72,1.98,1,5
2023-12-19,Bolachas Maria,Mercearia,59,1.02,1,1
2023-10-07,Detergente Roupa,Limpeza,36,16.93,0,5
2023-10-16,Detergente Roupa,Limpeza,59,14.14,0,0
2023-01-18,Cerveja Pack 6,Bebidas,52,6.32,0,2
2023-01-01,Azeite Virgem,Mercearia,52,7.51,0,6
2023-02-05,Azeite Virgem,Mercearia,51,7.02,1,6
2023-09-05,Manteiga,Lacticínios,52,2.16,1,1
2023-10-02,Manteiga,Lacticínios,46,2.44,0,0
2023-12-16,Manteiga,Lacticínios,56,2.95,0,5
2023-04-11,Bolachas Maria,Mercearia,37,1.41,0,1
2023-05-08,Bolachas Maria,Mercearia,56,1.09,0,0
2023-07-21,Detergente Roupa,Limpeza,62,13.96,0,4
2023-11-25,Detergente Roupa,Limpeza,43,16.37,0,5
2023-03-03,Cerveja Pack 6,Bebidas,56,5.9,0,4
2023-06-12,Leite Meio Gordo,Lacticínios,39,0.95,0,0
2023-07-04,Azeite Virgem,Mercearia,51,7.83,0,1
2023-08-05,Manteiga,Lacticínios,44,2.68,0,5
2023-12-03,Bolachas Maria,Mercearia,61,1.17,0,6
2023-04-07,Café Grão,Mercearia,40,14.06,0,4
2023-09-28,Bolachas Maria,Mercearia,52,1.15,0,3
2023-09-14,Leite Meio Gordo,Lacticínios,41,0.83,0,3
2023-04-15,Café Grão,Mercearia,52,12.35,0,5
2023-08-23,Detergente Roupa,Limpeza,51,14.47,0,2
2023-11-03,Arroz Agulha,Mercearia,54,1.15,0,4
2023-11-14,Leite Meio Gordo,Lacticínios,62,0.88,0,1
2023-09-03,Azeite Virgem,Mercearia,68,6.18,1,6
2023-05-05,Café Grão,Mercearia,36,13.02,0,4
2023-04-01,Azeite Virgem,Mercearia,45,10.37,0,5
2023-04-02,Leite Meio Gordo,Lacticínios,52,0.62,1,6
2023-03-06,Detergente Roupa,Limpeza,67,13.88,0,0
2023-08-30,Café Grão,Mercearia,73,12.31,0,2
2023-10-31,Azeite Virgem,Mercearia,51,7.92,0,1
2023-10-26,Azeite Virgem,Mercearia,48,6.97,1,3
2023-08-15,Café Grão,Mercearia,57,12.54,0,1
2023-07-15,Café Grão,Mercearia,39,12.72,0,5
2023-03-10,Bolachas Maria,Mercearia,40,1.23,0,4
2023-02-19,Café Grão,Mercearia,53,12.36,0,6
2023-12-31,Arroz Agulha,Mercearia,69,0.95,1,6
2023-01-07,Manteiga,Lacticínios,58,2.19,1,5
2023-05-13,Detergente Roupa,Limpeza,31,18.1,0,5
2023-10-11,Detergente Roupa,Limpeza,34,17.3,0,2
2023-07-30,Cerveja Pack 6,Bebidas,49,6.74,0,6
2023-04-11,Leite Meio Gordo,Lacticínios,51,0.77,1,1
2023-11-13,Bolachas Maria,Mercearia,40,1.49,0,0
2023-05-23,Arroz Agulha,Mercearia,52,0.86,1,1
2023-12-02,Café Grão,Mercearia,72,13.02,0,5
2023-03-17,Manteiga,Lacticínios,50,1.93,1,4
2023-07-01,Café Grão,Mercearia,57,12.84,0,5
2023-01-28,Detergente Roupa,Limpeza,58,16.09,0,5
2023-08-31,Cerveja Pack 6,Bebidas,33,7.49,0,3
2023-08-31,Manteiga,Lacticínios,44,2.05,1,3
2023-12-12,Detergente Roupa,Limpeza,42,13.32,1,1
2023-12-13,Manteiga,Lacticínios,60,2.11,1,2
2023-02-09,Leite Meio Gordo,Lacticínios,45,0.97,0,3
2023-01-10,Detergente Roupa,Limpeza,51,13.87,0,1
2023-11-15,Arroz Agulha,Mercearia,49,1.09,0,2
2023-09-21,Café Grão,Mercearia,51,11.49,0,3
2023-06-15,Cerveja Pack 6,Bebidas,45,6.54,0,3
2023-07-17,Azeite Virgem,Mercearia,58,7.36,0,0
2023-11-05,Café Grão,Mercearia,28,15.9,0,6
2023-06-08,Bolachas Maria,Mercearia,30,1.37,0,3
2023-10-01,Detergente Roupa,Limpeza,86,12.18,1,6
2023-07-21,Manteiga,Lacticínios,34,2.95,0,4
2023-04-13,Leite Meio Gordo,Lacticínios,67,0.77,1,3
2023-07-27,Detergente Roupa,Limpeza,52,14.01,0,3
2023-11-01,Cerveja Pack 6,Bebidas,82,4.42,1,2
2023-11-05,Cerveja Pack 6,Bebidas,44,6.95,0,6
2023-01-23,Cerveja Pack 6,Bebidas,40,6.74,0,0
2023-06-08,Café Grão,Mercearia,35,14.1,0,3
2023-11-19,Bolachas Maria,Mercearia,53,1.39,0,6
2023-01-05,Arroz Agulha,Mercearia,57,1.02,0,3
2023-12-09,Detergente Roupa,Limpeza,31,18.33,0,5
2023-04-23,Azeite Virgem,Mercearia,66,7.66,0,6
2023-08-16,Azeite Virgem,Mercearia,63,5.88,1,2
2023-01-20,Bolachas Maria,Mercearia,41,1.26,0,4
2023-11-27,Bolachas Maria,Mercearia,50,1.22,0,0
2023-08-05,Azeite Virgem,Mercearia,50,6.58,1,5
2023-08-23,Detergente Roupa,Limpeza,33,17.01,0,2
2023-06-20,Azeite Virgem,Mercearia,44,8.71,0,1
2023-04-27,Arroz Agulha,Mercearia,43,1.02,0,3
2023-08-25,Detergente Roupa,Limpeza,41,16.53,0,4
2023-05-12,Manteiga,Lacticínios,51,2.27,0,4
2023-03-15,Manteiga,Lacticínios,64,2.11,1,2
2023-08-17,Bolachas Maria,Mercearia,40,1.33,0,3
2023-01-03,Café Grão,Mercearia,53,11.42,0,1
2023-10-18,Arroz Agulha,Mercearia,53,1.42,0,2
2023-06-14,Detergente Roupa,Limpeza,49,14.97,0,2
2023-01-07,Leite Meio Gordo,Lacticínios,61,0.74,1,5
2023-09-29,Cerveja Pack 6,Bebidas,82,4.26,1,4
2023-01-23,Café Grão,Mercearia,52,11.8,0,0
2023-01-10,Leite Meio Gordo,Lacticínios,41,0.84,0,1
2023-05-06,Detergente Roupa,Limpeza,48,15.86,0,5
2023-07-29,Detergente Roupa,Limpeza,69,13.91,0,5
2023-10-10,Café Grão,Mercearia,35,14.03,0,1
2023-03-23,Manteiga,Lacticínios,50,2.65,0,3
2023-11-08,Leite Meio Gordo,Lacticínios,51,1.04,0,2
2023-04-08,Arroz Agulha,Mercearia,48,1.16,0,5
2023-10-27,Bolachas Maria,Mercearia,41,1.43,0,4
2023-07-05,Arroz Agulha,Mercearia,48,0.76,1,2
2023-05-05,Manteiga,Lacticínios,31,2.93,0,4
2023-05-01,Bolachas Maria,Mercearia,37,1.28,0,0
2023-08-22,Leite Meio Gordo,Lacticínios,57,0.93,0,1
2023-07-17,Manteiga,Lacticínios,51,2.4,0,0
2023-07-12,Leite Meio Gordo,Lacticínios,48,0.75,1,2
2023-10-18,Manteiga,Lacticínios,37,2.55,0,2
2023-05-22,Azeite Virgem,Mercearia,52,7.17,1,0
2023-06-12,Cerveja Pack 6,Bebidas,36,6.98,0,0
2023-01-17,Bolachas Maria,Mercearia,55,1.03,1,1
2023-09-27,Detergente Roupa,Limpeza,35,16.48,0,2
2023-12-09,Cerveja Pack 6,Bebidas,56,5.9,0,5
2023-09-07,Detergente Roupa,Limpeza,31,18.24,0,3
2023-11-09,Detergente Roupa,Limpeza,39,16.37,0,3
2023-04-19,Café Grão,Mercearia,32,15.36,0,2
2023-05-30,Detergente Roupa,Limpeza,39,15.83,0,1
2023-07-09,Bolachas Maria,Mercearia,89,1.14,0,6
2023-07-13,Bolachas Maria,Mercearia,45,1.17,0,3
2023-10-26,Manteiga,Lacticínios,65,2.02,1,3
2023-11-09,Bolachas Maria,Mercearia,43,1.14,0,3
2023-12-04,Leite Meio Gordo,Lacticínios,49,0.86,0,0
2023-11-02,Bolachas Maria,Mercearia,60,0.85,1,3
2023-04-15,Arroz Agulha,Mercearia,63,1.19,0,5
2023-10-08,Detergente Roupa,Limpeza,50,14.62,0,6
2023-07-05,Cerveja Pack 6,Bebidas,61,5.8,0,2
2023-10-15,Café Grão,Mercearia,80,10.38,1,6
2023-11-19,Leite Meio Gordo,Lacticínios,66,0.76,1,6
2023-08-14,Azeite Virgem,Mercearia,50,8.05,0,0
2023-06-27,Café Grão,Mercearia,52,10.24,1,1
2023-09-04,Bolachas Maria,Mercearia,36,1.46,0,0
2023-07-23,Arroz Agulha,Mercearia,64,1.04,0,6
2023-11-05,Café Grão,Mercearia,95,9.08,1,6
2023-02-10,Cerveja Pack 6,Bebidas,56,6.39,0,4
2023-03-01,Bolachas Maria,Mercearia,53,1.09,0,2
2023-01-11,Arroz Agulha,Mercearia,45,1.02,0,2
2023-09-15,Bolachas Maria,Mercearia,59,1.18,0,4
2024-01-01,Bolachas Maria,Mercearia,40,1.45,0,0
2023-09-17,Manteiga,Lacticínios,61,2.58,0,6
2023-10-29,Bolachas Maria,Mercearia,62,1.28,0,6
2023-03-30,Detergente Roupa,Limpeza,37,14.39,0,3
2023-11-06,Café Grão,Mercearia,37,12.76,0,0
2023-06-29,Detergente Roupa,Limpeza,47,16.45,0,3
2023-03-13,Azeite Virgem,Mercearia,53,10.29,0,0
2023-09-12,Cerveja Pack 6,Bebidas,56,5.14,1,1
2023-09-13,Cerveja Pack 6,Bebidas,54,5.77,0,2
2023-09-27,Azeite Virgem,Mercearia,43,9.45,0,2
2023-11-09,Detergente Roupa,Limpeza,50,13.56,0,3
2023-05-07,Manteiga,Lacticínios,66,1.85,1,6
2023-08-26,Bolachas Maria,Mercearia,49,1.24,0,5
2023-05-04,Cerveja Pack 6,Bebidas,35,6.51,0,3
2023-08-25,Bolachas Maria,Mercearia,52,1.22,0,4
2023-01-25,Detergente Roupa,Limpeza,65,12.48,1,2
2023-11-06,Bolachas Maria,Mercearia,57,1.2,0,0
2023-07-19,Arroz Agulha,Mercearia,55,0.94,1,2
2023-01-10,Cerveja Pack 6,Bebidas,30,6.94,0,1
2023-01-16,Leite Meio Gordo,Lacticínios,50,0.69,1,0
2023-11-25,Bolachas Maria,Mercearia,84,0.96,1,5
2023-09-26,Detergente Roupa,Limpeza,66,14.49,0,1
2023-02-24,Azeite Virgem,Mercearia,54,7.67,0,4
2023-10-25,Cerveja Pack 6,Bebidas,41,6.07,0,2
2023-06-23,Azeite Virgem,Mercearia,46,6.88,1,4
2023-05-03,Detergente Roupa,Limpeza,25,17.74,0,2
2023-09-18,Detergente Roupa,Limpeza,38,16.22,0,0
2023-10-30,Bolachas Maria,Mercearia,41,1.42,0,0
2023-08-19,Café Grão,Mercearia,59,11.86,0,5
2023-11-14,Manteiga,Lacticínios,62,2.31,0,1
2023-07-01,Detergente Roupa,Limpeza,47,16.31,0,5
2023-08-11,Café Grão,Mercearia,61,10.65,1,4
2023-08-27,Bolachas Maria,Mercearia,62,1.03,1,6
2023-07-29,Manteiga,Lacticínios,38,3.71,0,5
2023-05-19,Café Grão,Mercearia,37,15.04,0,4
2023-07-28,Azeite Virgem,Mercearia,75,5.34,1,4
2023-10-17,Cerveja Pack 6,Bebidas,44,5.39,1,1
2023-10-13,Cerveja Pack 6,Bebidas,33,7.23,0,4
2023-07-25,Bolachas Maria,Mercearia,40,1.24,0,1
2023-05-10,Azeite Virgem,Mercearia,68,7.65,0,2
2023-08-18,Café Grão,Mercearia,46,13.52,0,4
2023-03-30,Cerveja Pack 6,Bebidas,37,7.09,0,3
2023-12-19,Manteiga,Lacticínios,56,2.57,0,1
2023-11-23,Café Grão,Mercearia,63,10.64,1,3
2023-08-17,Bolachas Maria,Mercearia,50,1.23,0,3
2023-05-17,Azeite Virgem,Mercearia,43,7.79,0,2
2023-06-09,Café Grão,Mercearia,41,14.12,0,4
2023-09-17,Manteiga,Lacticínios,53,2.89,0,6
2023-07-28,Detergente Roupa,Limpeza,43,15.35,0,4
2023-11-19,Bolachas Maria,Mercearia,60,1.23,0,6
2023-06-01,Leite Meio Gordo,Lacticínios,50,0.89,0,3
2023-12-23,Café Grão,Mercearia,62,12.03,0,5
2023-09-09,Cerveja Pack 6,Bebidas,36,6.54,0,5
2023-05-12,Arroz Agulha,Mercearia,57,0.9,1,4
